0,0.8524609559867486
1,0.46323333333333333
2,0.7508347155504814
3,0.7135662664314574
4,0.31917098445595854
5,0.7730168380428749
6,0.7704874524490578
7,0.6271190881697891
8,0.6648587387679107
9,0.6491045730732331
10,0.7447378165142841
11,0.6987010648116881
12,0.5546666666666666
13,0.8639785845742011
14,0.8639785845742011
15,0.8639785845742011
16,0.7488525704849559
17,0.7488525704849559
18,0.7488525704849559
19,0.8045854732208364
20,0.8045854732208364
21,0.8045854732208364
22,0.7518442094402888
23,0.7518442094402888
24,0.7518442094402888
25,0.8021415415352917
26,0.8021415415352917
27,0.8021415415352917
28,0.7583400542561771
29,0.799005733362363
30,0.720346493610452
